//spawnid	startpos	endpos	direction	monsterID	count	Rfprobability	RFTime	commotion	note	分区编号			
38	154500,308000	170800,319800	-1	185	14	100	10	40	0	#GARNER_GARNERCHASPN_TXT_000038#			
39	157500,311000	167800,316800	-1	139	56	100	20	40	0	#GARNER_GARNERCHASPN_TXT_000039#			
40	125100,294200	156800,319800	-1	189,252	10,17	100,100	15,20	40	0	#GARNER_GARNERCHASPN_TXT_000040#			
41	125100,296200	151800,316800	-1	224,264	42,38	100,100	20,25	40	0	#GARNER_GARNERCHASPN_TXT_000041#			
42	59100,223500	77500,253500	-1	205,107,248	20,70,70	100,100,100	120,120,120	40	0	#GARNER_GARNERCHASPN_TXT_000042#			
43	59100,223500	70000,238500	-1	519	57	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000043#			
44	60000,238500	72500,253500	-1	547,55	26,26	100,100	120,120	40	0	#GARNER_GARNERCHASPN_TXT_000044#			
45	103100,260000	126200,267800	-1	224	11	100	20	40	0	#GARNER_GARNERCHASPN_TXT_000045#			
46	107100,260000	125200,267800	-1	80	28	100	70	40	0	#GARNER_GARNERCHASPN_TXT_000046#			
47	103400,268000	125300,283500	-1	295	21	100	25	40	0	#GARNER_GARNERCHASPN_TXT_000047#			
48	103400,268000	125300,273000	-1	136	42	100	30	40	0	#GARNER_GARNERCHASPN_TXT_000048#			
49	120000,268000	125300,280500	-1	127	31	100	70	40	0	#GARNER_GARNERCHASPN_TXT_000049#			
50	98600,283500	124900,301200	-1	252	31	100	20	40	0	#GARNER_GARNERCHASPN_TXT_000050#			
51	102600,287500	120900,297200	-1	76	63	100	30	40	0	#GARNER_GARNERCHASPN_TXT_000051#			
52	98600,301200	125700,318100	-1	139	21	100	20	40	0	#GARNER_GARNERCHASPN_TXT_000052#			
53	98600,301200	110000,312100	-1	93	49	100	25	40	0	#GARNER_GARNERCHASPN_TXT_000053#			
54	115000,307200	124700,316100	-1	135	31	100	30	40	0	#GARNER_GARNERCHASPN_TXT_000054#			
55	103800,303900	106600,303600	-1	211	1	100	300	40	0	#GARNER_GARNERCHASPN_TXT_000055#			
56	83500,254000	103400,283500	-1	128	24	100	70	40	0	#GARNER_GARNERCHASPN_TXT_000056#			
57	90500,254000	103400,263500	-1	277	35	100	80	40	0	#GARNER_GARNERCHASPN_TXT_000057#			
58	87500,266000	99400,283500	-1	253	45	100	70	40	0	#GARNER_GARNERCHASPN_TXT_000058#			
59	83500,283500	98600,314800	-1	189	18	100	20	40	0	#GARNER_GARNERCHASPN_TXT_000059#			
60	86500,291500	95600,302800	-1	64	45	100	30	40	0	#GARNER_GARNERCHASPN_TXT_000060#			
61	29300,223500	59100,253300	-1	205,107,248	30,40,50	100,100,100	120,120,120	40	0	#GARNER_GARNERCHASPN_TXT_000061#			
62	35300,243500	59100,253300	-1	520,566	22,22	100,100	120,120	40	0	#GARNER_GARNERCHASPN_TXT_000062#			
63	53100,223500	59100,243300	-1	543	48	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000063#			
64	29300,223500	53100,243300	-1	567,568	58,58	100,100	120,120	40	0	#GARNER_GARNERCHASPN_TXT_000064#			
65	29500,252000	63200,279300	-1	205,107,248	38,58,58	100,100,100	120,120,120	40	0	#GARNER_GARNERCHASPN_TXT_000065#			
66	29600,253000	45000,265000	-1	67	48	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000066#			
67	46100,253000	63100,265000	-1	245,212	24,24	100,100	120,120	40	0	#GARNER_GARNERCHASPN_TXT_000067#			
68	30500,267000	45900,278200	-1	197	48	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000068#			
69	46100,267000	63100,278200	-1	66	48	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000069#			
70	63200,253300	78300,278100	-1	85,224	10,10	100,100	25,20	40	0	#GARNER_GARNERCHASPN_TXT_000070#			
71	63200,253300	73300,265100	-1	204	24	100	40	40	0	#GARNER_GARNERCHASPN_TXT_000071#			
72	68200,263300	78300,276100	-1	140	28	100	40	40	0	#GARNER_GARNERCHASPN_TXT_000072#			
73	56400,279500	81000,308800	-1	205,107,248	50,40,50	100,100,100	120,120,120	40	0	#GARNER_GARNERCHASPN_TXT_000073#			
74	70000,279500	81000,308800	-1	500,271	50,50	100,100	82,84	40	0	#GARNER_GARNERCHASPN_TXT_000074#			
75	56400,280000	68000,292800	-1	37	50	100	92	40	0	#GARNER_GARNERCHASPN_TXT_000075#			
76	56400,294800	68000,308800	-1	518	33	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000076#			
77	48900,138800	62300,163500	-1	500,107,86,249	15,15,15,15	100,100,100,100	100,100,100,100	40	0	#GARNER_GARNERCHASPN_TXT_000077#			
78	49900,139800	61300,148000	-1	513	39	100	106	40	0	#GARNER_GARNERCHASPN_TXT_000078#			
79	49900,149000	61300,162500	-1	41	39	100	106	40	0	#GARNER_GARNERCHASPN_TXT_000079#			
80	49300,164000	84500,180300	-1	500,107,86,249	12,12,12,12	100,100,100,100	100,100,100,100	40	0	#GARNER_GARNERCHASPN_TXT_000080#			
81	58000,166000	84500,177000	-1	505	48	100	102	40	0	#GARNER_GARNERCHASPN_TXT_000081#			
82	49300,164000	53000,180300	-1	267	44	100	104	40	0	#GARNER_GARNERCHASPN_TXT_000082#			
83	85100,138400	98800,177900	-1	500,107,86,249	10,10,10,10	100,100,100,100	100,100,100,100	40	0	#GARNER_GARNERCHASPN_TXT_000083#			
84	88100,148400	95800,167900	-1	261,541	38,38	100,100	106,106	40	0	#GARNER_GARNERCHASPN_TXT_000084#			
85	53000,182100	73300,253000	-1	500,107,86,249	12,12,12,12	100,100,100,100	100,100,100,100	40	0	#GARNER_GARNERCHASPN_TXT_000085#			
86	54000,183100	72300,217000	-1	503	67	100	98	40	0	#GARNER_GARNERCHASPN_TXT_000086#			
87	76200,181700	91400,202900	-1	500,107,86,249	12,12,12,12	100,100,100,100	100,100,100,100	40	0	#GARNER_GARNERCHASPN_TXT_000087#			
88	79200,185700	86400,198900	-1	107	105	100	98	40	0	#GARNER_GARNERCHASPN_TXT_000088#			
89	28300,206300	76200,220100	-1	205,107,248	95,95,95	100,100,100	120,120,120,120	40	0	#GARNER_GARNERCHASPN_TXT_000089#			
90	28500,205300	38500,219000	-1	522	39	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000090#			
91	40000,205300	50000,219000	-1	511,201	20,20	100,100	120,120	40	0	#GARNER_GARNERCHASPN_TXT_000091#			
92	53000,205300	63000,219000	-1	549	39	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000092#			
93	65000,205300	76000,219000	-1	205,250	20,20	100,100	120,120	40	0	#GARNER_GARNERCHASPN_TXT_000093#			
94	77800,202600	87400,227400	-1	500,107,86,249	17,17,17,17	100,100,100,100	100,100,100,100	40	0	#GARNER_GARNERCHASPN_TXT_000094#			
95	79800,207600	85400,225400	-1	248	70	100	92	40	0	#GARNER_GARNERCHASPN_TXT_000095#			
96	77500,227800	87400,251400	-1	500,107,86,249	17,17,17,17	100,100,100,100	100,100,100,100	40	0	#GARNER_GARNERCHASPN_TXT_000096#			
97	78500,237400	85400,250400	-1	86	38	100	84	40	0	#GARNER_GARNERCHASPN_TXT_000097#			
98	78500,227800	85400,235400	-1	249	44	100	86	40	0	#GARNER_GARNERCHASPN_TXT_000098#			
99	30000,128500	49000,152200	-1	500,107,86,249	10,10,10,10	100,100,100,100	100,100,100,100	40	0	#GARNER_GARNERCHASPN_TXT_000099#			
100	32000,130000	40000,138000	-1	508	20	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000100#			
101	40000,126000	48000,138000	-1	514	39	100	108	40	0	#GARNER_GARNERCHASPN_TXT_000101#			
102	32000,138000	40000,150000	-1	52,565	20,20	100,100	120,120	40	0	#GARNER_GARNERCHASPN_TXT_000102#			
103	40000,138000	48000,150000	-1	42	39	100	108	40	0	#GARNER_GARNERCHASPN_TXT_000103#			
104	57000,104100	78100,137800	-1	500,107,86,249	10,10,10,10	100,100,100,100	100,100,100,100	40	0	#GARNER_GARNERCHASPN_TXT_000104#			
105	67000,106100	77100,115000	-1	541	57	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000105#			
106	58000,120000	67100,137800	-1	38	57	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000106#			
107	69000,120000	78100,137800	-1	515	43	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000107#			
108	77200,104100	100000,137700	-1	500,107,86,249	10,10,10,10	100,100,100,100	100,100,100,100	40	0	#GARNER_GARNERCHASPN_TXT_000108#			
109	78200,105100	88000,120000	-1	521	44	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000109#			
110	89000,105100	100000,120000	-1	261	44	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000110#			
111	82200,121000	95000,135700	-1	284	57	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000111#			
112	30000,152200	49100,178000	-1	500,107,86,249	15,15,15,15	100,100,100,100	100,100,100,100	40	0	#GARNER_GARNERCHASPN_TXT_000112#			
113	41000,153200	48100,161000	-1	666	33	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000113#			
114	41000,162000	46100,176000	-1	202	25	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000114#			
115	30000,156200	38000,160000	-1	546	11	100	120	40	0	#GARNER_GARNERCHASPN_TXT_000115#			
116	4100,20000	175700,95900	-1	97,90	100,100	100,100	25,26	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000084#			
117	4100,24000	110000,54000	-1	242,592	75,75	100,100	76,76	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000085#			
118	4100,60000	110000,90000	-1	610,199	70,70	100,100	78,78	40	0	#GARNER_GARNERCHASPN_TXT_000116#			
119	130000,35000	165700,75000	-1	598,614	74,74	100,100	66,70	40	0	#GARNER_GARNERCHASPN_TXT_000117#			
120	179700,20000	331600,137300	-1	242,92	150,150	100,100	76,72	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000086#			
121	180000,20000	230000,60000	-1	78,581	55,55	100,100	90,92	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000087#			
122	230000,20000	280000,60000	-1	601,619,600	31,31,31	100,100,100	96,96,92	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000088#			
123	280000,20000	330000,60000	-1	54,634	52,52	100,100	80,82	40	0	#GARNER_GARNERCHASPN_TXT_000118#			
124	180000,110000	210000,147300	-1	573,574,650	40,40,10	100,100,100	108,110,116	40	0	#GARNER_GARNERCHASPN_TXT_000119#			
125	235000,110000	323000,147300	-1	573,574,650	70,70,30	100,100,100	108,110,116	40	0	#GARNER_GARNERCHASPN_TXT_000120#			
126	333400,20000	406000,64000	-1	97,90	55,55	100,100	25,26	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000089#			
127	338400,15000	400000,49500	-1	602	115	100	100	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000090#			
128	333400,92000	406000,139100	-1	60,90	115,115	100,100	27,26	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000092#			
129	103100,98500	180400,185200	-1	97,90	80,80	100,100	25,26	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000097#			
130	139100,100000	175400,140000	-1	90,613	36,36	100,100	26,26	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000098#			
131	129100,145200	160400,175200	-1	90,595	42,42	100,100	26,25	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000099#			
132	101600,186000	233600,234600	-1	97,90	50,50	100,100	25,26	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000102#			
133	105000,188000	165000,208000	-1	614,572	42,42	100,100	70,74	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000103#			
134	105000,210000	165000,230000	-1	92,59	42,42	100,100	72,70	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000104#			
135	170000,190000	231000,232000	-1	91,599	40,40	100,100	64,68	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000105#			
136	266400,143600	406000,238000	-1	97,90	100,100	100,100	25,26	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000106#			
137	270000,173600	340000,208000	-1	92	102	100	72	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000107#			
138	346000,145600	406000,185600	-1	242	157	100	76	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000108#			
139	346000,196000	406000,236000	-1	592	157	100	76	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000109#			
140	230400,241600	320000,330000	-1	97,90	50,50	100,100	25,26	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000110#			
141	280000,241600	320000,271600	-1	97,595	46,46	100,100	25,25	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000111#			
142	238400,286600	280000,328000	-1	97,595	50,50	100,100	25,25	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000112#			
143	330000,242400	406000,330000	-1	97,90	70,70	100,100	25,26	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000115#			
144	370000,245400	406000,275400	-1	90,613	42,42	100,100	26,26	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000116#			
145	332000,280000	366000,330000	-1	90,613	52,52	100,100	26,26	40	0	#GARNER_GARNERCHASPN_TXT_000121#			
146	380000,300000	406000,330000	-1	60,575	42,42	100,100	27,27	40	0	#GARNER_GARNERCHASPN_TXT_000122#			
147	4100,322000	221600,398800	-1	97,90	100,100	100,100	25,26	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000117#			
148	4300,324000	10000,396800	-1	92	50	100	36	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000118#			
149	102000,324000	160000,396800	-1	633,58	102,102	100,100	36,37	40	0	#GARNER_GARNERCHASPN_TXT_000123#			
150	161000,324000	221000,396800	-1	91,579	110,110	100,100	32,33	40	0	#GARNER_GARNERCHASPN_TXT_000124#			
151	223800,334400	406000,397200	-1	97,91,92	20,100,100	100,100,100	25,32,36	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000119#			
152	243800,334400	303800,367200	-1	626,658	44,44	100,100	102,106	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000120#			
153	323800,334400	383800,367200	-1	645,654	54,54	100,100	104,106	40	0	#GARNER_GARNERCHASPN_TXT_000125#			
154	253800,370000	376000,397200	-1	660,583	90,90	100,100	112,112	40	0	#GARNER_GARNERCHASPN_TXT_000126#			
155	223700,250500	233700,260500	-1	841	1	100	1800	40	0	#GARNER_GARNERCHASPN_TXT_000127#			
156	157400,296700	167400,306700	-1	846	1	100	1800	40	0	#GARNER_GARNERCHASPN_TXT_000127#			
157	136400,284600	146400,294600	-1	848	1	100	1800	40	0	#GARNER_GARNERCHASPN_TXT_000127#			
158	86000,292100	87000,302100	-1	850	1	100	1800	40	0	#GARNER_GARNERCHASPN_TXT_000127#			
159	109300,265500	119300,275500	-1	851	1	100	1800	40	0	#GARNER_GARNERCHASPN_TXT_000127#			
160	300000,35000	310000,45000	-1	854	1	100	1800	40	0	#GARNER_GARNERCHASPN_TXT_000127#
161	224700,291000	225400,294400	-1	1184	20	100	20	40	0	#DARKBLUE_DARKBLUECHASPN_TXT_000084#
162	209500,277400	210000,278400	-1	1195	1	100	20	40	0	BOSS
163	214500,277100	215900,278900	-1	75	20	100,100	10,10	40	0	#GARNER_GARNERCHASPN_TXT_000001#	
//164	223600,266100	225800,267400	-1	75	20	100,100	10,10	40	0	#GARNER_GARNERCHASPN_TXT_000001#
//1级落叶小松,铁
164	203000,253100	227000,278700	-1	888,898	30,30	100,100	180,180	40	0	白银1
165	170600,278700	196500,295300	-1	888,898	20,20	100,100	180,180	40	0	白银1
166	157700,251800	201400,259600	-1	888,898	15,10	100,100	180,180	40	0	白银1
167	179200,247200	200900,251000	-1	888,898	10,5	100,100	180,180	40	0	白银1
168	154900,261500	163900,276800	-1	888,898	15,10	100,100	180,180	40	0	白银1
//2级紫芯滑木，铜
169	126400,260600	157800,276800	-1	889,899	30,10	100,100	180,180	40	0	白银1
170	124900,278100	166900,293700	-1	889,899	40,10	100,100	180,180	40	0	白银1
171	125500,294700	170000,318900	-1	889,899	70,10	100,100	180,180	40	0	白银1
172	104000,260200	139100,281600	-1	889,899	40,10	100,100	180,180	40	0	白银1
//3级象牙酥木，水晶
173	29800,224300	77100,276900	-1	890,900	100,20	100,100	180,180	40	0	白银1
174	84000,254100	102800,282200	-1	890,900	30,10	100,100	180,180	40	0	白银1
175	56600,280200	124800,316900	-1	890,900	30,10	100,100	180,180	40	0	白银1
//4级比比铁苏，银
176	57300,104300	100500,163700	-1	891,901	80,20	100,100	180,180	40	0	白银1
177	25800,128600	50500,177200	-1	891,901	40,10	100,100	180,180	40	0	白银1
178	50300,164200	88000,220300	-1	891,901	60,15	100,100	180,180	40	0	白银1
//废矿内
179	165900,264700	192500,276800	-1	898,899,900,901	10,10,10,10	100,100,100,100	180,180,180,180	40	0	白银1
//3岛
180	215300,108400	227500,116000	-1	893,894,895,903,904,905	5,4,3,5,4,3	100,100,100,100,100,100	180,180,180,180,180,240	40	0	白银1
181	348200,71800	360300,85800	-1	893,894,895,903,904,905	6,5,4,6,5,4	100,100,100,100,100,100	180,180,180,180,180,240	40	0	白银1
182	326100,311400	343200,330900	-1	893,894,895,903,904,905	6,5,4,6,5,4	100,100,100,100,100,100	180,180,180,180,180,240	40	0	白银1
//5级
183	26600,128600	95300,182900	-1	902,892	20,20	100,100	180,180	40	0	白银1
184	52200,182200	90000,205500	-1	902,892	10,10	100,100	180,180	40	0	白银1
185	31400,207300	86500,271100	-1	902,892	30,30	100,100	180,180	40	0	白银1
186	56400,258200	157800,297800	-1	902,892	20,20	100,100	180,180	40	0	白银1
//海产
187	9100,13900	154500,97000	-1	921,922,923	50,50,50	100,100,100	80,80,80	40	0	白银1
188	9100,13900	154500,97000	-1	913,911,912	50,50,50	100,100,100	80,80,80	40	0	白银1
189	107900,103300	238600,245600	-1	908,909,910	50,50,50	100,100,100	80,80,80	40	0	白银1
190	107900,103300	238600,245600	-1	918,919,920	50,50,50	100,100,100	80,80,80	40	0	白银1
191	7400,332400	264600,396600	-1	922,923,924	50,50,50	100,100,100	80,80,80	40	0	白银1
192	7400,332400	264600,396600	-1	911,912,917	50,50,50	100,100,100	80,80,80	40	0	白银1
193	126100,14200	408200,100000	-1	926,927	50,50	100,100	80,80	40	0	白银1
194	238600,96700	406500,242500	-1	925,926,927	50,50,50	100,100,100	80,80,80	40	0	白银1
195	238600,96700	406500,242500	-1	914	70	100	80	40	0	白银1
196	238600,252000	404100,390700	-1	920,921,922	50,50,50	100,100,100	80,80,80	40	0	白银1
197	238600,252000	404100,390700	-1	908,911,913	50,50,50	100,100,100	80,80,80	40	0	白银1

